country_txt,date
Japan,2003-01-13
Philippines,2003-01-13
India,2003-01-14
Philippines,2003-01-14
Pakistan,2003-01-14
Indonesia,2003-01-14
Philippines,2003-01-14
Philippines,2003-01-15
Pakistan,2003-01-15
Colombia,2003-01-15
India,2003-01-15
China,2003-01-15
Algeria,2003-01-15
Colombia,2003-01-16
India,2003-01-16
Colombia,2003-01-16
Colombia,2003-01-16
Colombia,2003-01-16
India,2003-01-16
Nepal,2003-01-16
West Bank and Gaza Strip,2003-01-17
West Bank and Gaza Strip,2003-01-17
Nepal,2003-01-17
Colombia,2003-01-18
Algeria,2003-01-18
India,2003-01-19
Russia,2003-01-19
Kosovo,2003-01-19
Colombia,2003-01-20
Zimbabwe,2003-01-20
India,2003-01-20
India,2003-01-20
Colombia,2003-01-20
India,2003-01-20
India,2003-01-20
United States,2003-01-20
Kuwait,2003-01-21
Colombia,2003-01-21
United Kingdom,2003-01-22
Kosovo,2003-01-22
Myanmar,2003-01-22
Philippines,2003-01-22
Pakistan,2003-01-23
United Kingdom,2003-01-23
Colombia,2003-01-23
West Bank and Gaza Strip,2003-01-23
Russia,2003-01-23
India,2003-01-23
Algeria,2003-01-23
Algeria,2003-01-23
India,2003-01-24
Philippines,2003-01-24
India,2003-01-24
Philippines,2003-01-24
India,2003-01-25
Russia,2003-01-25
India,2003-01-25
India,2003-01-25
Nepal,2003-01-26
Philippines,2003-01-26
Colombia,2003-01-26
Burundi,2003-01-26
Burundi,2003-01-26
Afghanistan,2003-01-26
Russia,2003-01-26
India,2003-01-26
Guatemala,2003-01-26
India,2003-01-26
Macedonia,2003-01-26
Bosnia-Herzegovina,2003-01-27
India,2003-01-27
India,2003-01-27
India,2003-01-28
India,2003-01-28
India,2003-01-28
Nepal,2003-01-28
Philippines,2003-01-28
Russia,2003-01-28
Russia,2003-01-28
Russia,2003-01-28
Russia,2003-01-28
Russia,2003-01-28
India,2003-01-28
Colombia,2003-01-28
Colombia,2003-01-28
Colombia,2003-01-28
Ecuador,2003-01-28
Algeria,2003-01-29
Colombia,2003-01-29
Russia,2003-01-30
Afghanistan,2003-01-30
Georgia,2003-01-31
India,2003-01-31
Afghanistan,2003-01-31
India,2003-01-31
United Kingdom,2003-02-01
Russia,2003-02-02
Nigeria,2003-02-02
Russia,2003-02-02
Indonesia,2003-02-03
Pakistan,2003-02-03
United Kingdom,2003-02-03
Afghanistan,2003-02-03
Russia,2003-02-04
Serbia-Montenegro,2003-02-04
Serbia-Montenegro,2003-02-04
India,2003-02-06
Sri Lanka,2003-02-07
Colombia,2003-02-07
Turkey,2003-02-07
Philippines,2003-02-07
United Kingdom,2003-02-07
Iraq,2003-02-08
Serbia-Montenegro,2003-02-08
Italy,2003-02-08
Italy,2003-02-08
Spain,2003-02-08
Pakistan,2003-02-08
Nigeria,2003-02-08
United Kingdom,2003-02-08
West Bank and Gaza Strip,2003-02-09
Afghanistan,2003-02-09
United Kingdom,2003-02-09
United Kingdom,2003-02-09
Algeria,2003-02-09
Algeria,2003-02-09
Solomon Islands,2003-02-10
West Bank and Gaza Strip,2003-02-10
Philippines,2003-02-10
India,2003-02-10
India,2003-02-10
India,2003-02-10
United Kingdom,2003-02-10
Afghanistan,2003-02-10
Afghanistan,2003-02-12
Algeria,2003-02-13
Bangladesh,2003-02-14
Colombia,2003-02-14
West Bank and Gaza Strip,2003-02-15
Algeria,2003-02-15
Philippines,2003-02-16
India,2003-02-16
Pakistan,2003-02-16
Algeria,2003-02-16
United Kingdom,2003-02-18
Philippines,2003-02-18
Philippines,2003-02-18
Philippines,2003-02-18
Afghanistan,2003-02-18
Afghanistan,2003-02-18
Cambodia,2003-02-18
Israel,2003-02-19
Philippines,2003-02-19
Philippines,2003-02-20
India,2003-02-20
Philippines,2003-02-21
Philippines,2003-02-21
Philippines,2003-02-21
New Zealand,2003-02-21
Algeria,2003-02-21
New Zealand,2003-02-21
Philippines,2003-02-22
Pakistan,2003-02-22
Yemen,2003-02-23
Israel,2003-02-23
Philippines,2003-02-23
India,2003-02-23
Afghanistan,2003-02-24
East Timor,2003-02-24
Philippines,2003-02-25
Philippines,2003-02-25
India,2003-02-25
Russia,2003-02-25
Venezuela,2003-02-25
Venezuela,2003-02-25
China,2003-02-25
China,2003-02-25
Afghanistan,2003-02-25
Thailand,2003-02-26
Philippines,2003-02-26
Iraq,2003-02-26
Pakistan,2003-02-27
Turkey,2003-02-27
Turkey,2003-02-27
Russia,2003-02-27
Venezuela,2003-02-27
Pakistan,2003-02-28
Afghanistan,2003-02-28
Bangladesh,2003-03-01
Serbia-Montenegro,2003-03-01
Venezuela,2003-03-02
Algeria,2003-03-02
Israel,2003-03-03
Afghanistan,2003-03-03
United States,2003-03-03
Philippines,2003-03-03
Algeria,2003-03-03
Philippines,2003-03-04
Philippines,2003-03-04
Afghanistan,2003-03-04
West Bank and Gaza Strip,2003-03-04
Philippines,2003-03-04
Colombia,2003-03-04
Turkey,2003-03-04
Colombia,2003-03-04
Afghanistan,2003-03-04
Algeria,2003-03-04
Philippines,2003-03-05
Israel,2003-03-05
Colombia,2003-03-05
Afghanistan,2003-03-05
Colombia,2003-03-05
India,2003-03-05
Philippines,2003-03-05
Israel,2003-03-05
Ecuador,2003-03-05
Philippines,2003-03-06
Israel,2003-03-06
Colombia,2003-03-06
Philippines,2003-03-07
Bangladesh,2003-03-07
West Bank and Gaza Strip,2003-03-07
West Bank and Gaza Strip,2003-03-07
Philippines,2003-03-07
Afghanistan,2003-03-07
Afghanistan,2003-03-07
India,2003-03-08
India,2003-03-08
India,2003-03-08
India,2003-03-08
West Bank and Gaza Strip,2003-03-08
Colombia,2003-03-08
India,2003-03-08
Algeria,2003-03-08
Israel,2003-03-09
France,2003-03-09
Colombia,2003-03-10
Afghanistan,2003-03-10
Colombia,2003-03-10
United Kingdom,2003-03-10
United States,2003-03-10
India,2003-03-11
Philippines,2003-03-11
Kosovo,2003-03-11
Colombia,2003-03-11
Philippines,2003-03-11
Afghanistan,2003-03-11
Colombia,2003-03-11
Bangladesh,2003-03-11
Afghanistan,2003-03-11
United States,2003-03-11
United States,2003-03-11
United States,2003-03-11
Japan,2003-03-12
Philippines,2003-03-12
Philippines,2003-03-12
United Kingdom,2003-03-12
Turkey,2003-03-12
Afghanistan,2003-03-12
Serbia-Montenegro,2003-03-12
Afghanistan,2003-03-13
India,2003-03-13
India,2003-03-13
India,2003-03-13
Iraq,2003-03-13
India,2003-03-14
Afghanistan,2003-03-14
India,2003-03-14
Afghanistan,2003-03-14
Philippines,2003-03-14
Philippines,2003-03-14
India,2003-03-14
India,2003-03-14
India,2003-03-15
Afghanistan,2003-03-15
France,2003-03-15
Philippines,2003-03-15
India,2003-03-15
Indonesia,2003-03-15
Greece,2003-03-16
India,2003-03-16
Philippines,2003-03-16
Colombia,2003-03-16
India,2003-03-17
Philippines,2003-03-17
Israel,2003-03-17
India,2003-03-17
United States,2003-03-17
Yemen,2003-03-18
Philippines,2003-03-18
Philippines,2003-03-18
Colombia,2003-03-18
Afghanistan,2003-03-18
Colombia,2003-03-18
Russia,2003-03-18
Afghanistan,2003-03-18
Ecuador,2003-03-19
West Bank and Gaza Strip,2003-03-19
Philippines,2003-03-19
Philippines,2003-03-19
Philippines,2003-03-19
Russia,2003-03-19
Sri Lanka,2003-03-20
France,2003-03-20
Afghanistan,2003-03-20
Greece,2003-03-21
Norway,2003-03-21
Colombia,2003-03-21
Russia,2003-03-21
Kosovo,2003-03-21
Kosovo,2003-03-21
United States,2003-03-21
United States,2003-03-21
Greece,2003-03-22
Iraq,2003-03-22
Afghanistan,2003-03-22
Afghanistan,2003-03-22
Russia,2003-03-22
Venezuela,2003-03-22
Chile,2003-03-22
United States,2003-03-22
India,2003-03-23
Ecuador,2003-03-23
Israel,2003-03-23
Russia,2003-03-23
India,2003-03-23
India,2003-03-23
India,2003-03-23
Venezuela,2003-03-23
Venezuela,2003-03-23
Philippines,2003-03-23
Russia,2003-03-23
Russia,2003-03-23
Russia,2003-03-23
Bahrain,2003-03-24
Italy,2003-03-24
Philippines,2003-03-25
Colombia,2003-03-25
Afghanistan,2003-03-25
Afghanistan,2003-03-25
Lebanon,2003-03-24
Philippines,2003-03-26
Philippines,2003-03-26
India,2003-03-26
Afghanistan,2003-03-26
Colombia,2003-03-26
Afghanistan,2003-03-26
Colombia,2003-03-26
India,2003-03-26
India,2003-03-26
Algeria,2003-03-26
Myanmar,2003-03-27
Myanmar,2003-03-27
Israel,2003-03-27
Colombia,2003-03-27
Colombia,2003-03-27
Chile,2003-03-27
Liberia,2003-03-27
Algeria,2003-03-28
Algeria,2003-03-28
India,2003-03-28
India,2003-03-28
India,2003-03-28
Philippines,2003-03-28
New Zealand,2003-03-28
France,2003-03-29
Iraq,2003-03-29
Afghanistan,2003-03-29
Philippines,2003-03-29
India,2003-03-29
United States,2003-03-29
Israel,2003-03-30
Afghanistan,2003-03-30
Kuwait,2003-03-30
India,2003-03-30
Philippines,2003-03-30
Afghanistan,2003-03-30
Italy,2003-03-31
Philippines,2003-03-31
Philippines,2003-03-31
United States,2003-03-31
Indonesia,2003-04-01
Philippines,2003-04-02
West Bank and Gaza Strip,2003-04-02
Russia,2003-04-02
Turkey,2003-04-03
West Bank and Gaza Strip,2003-04-03
Russia,2003-04-03
Afghanistan,2003-04-04
Philippines,2003-04-05
Philippines,2003-04-07
Philippines,2003-04-04
Philippines,2003-04-08
Uganda,2003-04-08
Nigeria,2003-04-08
India,2003-04-08
Philippines,2003-04-09
West Bank and Gaza Strip,2003-04-09
India,2003-04-09
Philippines,2003-04-10
West Bank and Gaza Strip,2003-04-10
Italy,2003-04-10
Uganda,2003-04-11
Democratic Republic of the Congo,2003-04-11
Afghanistan,2003-04-12
Iraq,2003-04-12
Guyana,2003-04-12
India,2003-04-12
India,2003-04-12
India,2003-04-12
Pakistan,2003-04-13
Philippines,2003-04-13
Burundi,2003-04-13
India,2003-04-13
Kosovo,2003-04-14
Brazil,2003-04-14
India,2003-04-14
India,2003-04-14
France,2003-04-14
United States,2003-04-04
India,2003-04-15
Israel,2003-04-15
Uganda,2003-04-15
India,2003-04-17
Argentina,2003-04-17
India,2003-04-17
Russia,2003-04-17
Colombia,2003-04-19
Colombia,2003-04-17
Colombia,2003-04-18
Philippines,2003-04-18
Philippines,2003-04-18
Sri Lanka,2003-04-18
Philippines,2003-04-19
Colombia,2003-04-19
Nigeria,2003-04-19
Israel,2003-04-20
Colombia,2003-04-21
Algeria,2003-04-21
India,2003-04-22
Sri Lanka,2003-04-22
Philippines,2003-04-23
Israel,2003-04-24
France,2003-04-24
Indonesia,2003-04-24
India,2003-04-26
India,2003-04-26
Indonesia,2003-04-27
Germany,2003-04-28
Philippines,2003-04-29
Philippines,2003-04-30
Indonesia,2003-05-01
Indonesia,2003-05-01
Iraq,2003-05-01
Burundi,2003-05-01
Colombia,2003-05-02
Russia,2003-05-02
Russia,2003-05-02
Philippines,2003-05-02
Philippines,2003-05-02
Philippines,2003-05-02
Afghanistan,2003-05-02
India,2003-05-03
Colombia,2003-05-03
Philippines,2003-05-04
Algeria,2003-05-04
United States,2003-05-04
India,2003-05-05
United Kingdom,2003-05-05
Burundi,2003-05-05
Philippines,2003-05-05
Philippines,2003-05-05
Philippines,2003-05-05
India,2003-05-05
Afghanistan,2003-05-05
Pakistan,2003-05-05
Uganda,2003-05-06
India,2003-05-06
India,2003-05-06
Algeria,2003-05-06
West Bank and Gaza Strip,2003-05-06
Ireland,2003-05-06
Lebanon,2003-05-07
India,2003-05-07
United Kingdom,2003-05-07
India,2003-05-07
India,2003-05-07
India,2003-05-07
Afghanistan,2003-05-07
Kyrgyzstan,2003-05-08
Iraq,2003-05-08
Iraq,2003-05-08
West Bank and Gaza Strip,2003-05-08
Colombia,2003-05-08
Russia,2003-05-09
Israel,2003-05-09
Afghanistan,2003-05-09
India,2003-05-09
Colombia,2003-05-09
Colombia,2003-05-09
Colombia,2003-05-09
Colombia,2003-05-09
Uganda,2003-05-10
Pakistan,2003-05-10
Philippines,2003-05-10
Philippines,2003-05-10
France,2003-05-10
United Kingdom,2003-05-12
India,2003-05-12
India,2003-05-12
India,2003-05-12
Russia,2003-05-12
Saudi Arabia,2003-05-12
West Bank and Gaza Strip,2003-05-13
Sri Lanka,2003-05-13
Pakistan,2003-05-13
India,2003-05-13
Russia,2003-05-13
India,2003-05-13
Israel,2003-05-14
Philippines,2003-05-14
Russia,2003-05-14
Italy,2003-05-14
Pakistan,2003-05-15
Myanmar,2003-05-15
Russia,2003-05-16
Morocco,2003-05-16
Morocco,2003-05-16
Morocco,2003-05-16
Morocco,2003-05-16
Morocco,2003-05-16
India,2003-05-17
Algeria,2003-05-17
Algeria,2003-05-17
West Bank and Gaza Strip,2003-05-17
Macedonia,2003-05-17
Algeria,2003-05-17
Israel,2003-05-18
Israel,2003-05-18
India,2003-05-19
India,2003-05-19
Sri Lanka,2003-05-19
Israel,2003-05-19
India,2003-05-19
India,2003-05-19
West Bank and Gaza Strip,2003-05-19
Colombia,2003-05-19
Afghanistan,2003-05-20
Turkey,2003-05-20
Uganda,2003-05-20
Russia,2003-05-21
Myanmar,2003-05-21
Russia,2003-05-22
Spain,2003-05-22
Russia,2003-05-22
Russia,2003-05-23
West Bank and Gaza Strip,2003-05-23
Afghanistan,2003-05-23
Spain,2003-05-24
Colombia,2003-05-24
Spain,2003-05-24
Spain,2003-05-24
Afghanistan,2003-05-24
Nigeria,2003-05-24
Spain,2003-05-25
Russia,2003-05-25
Philippines,2003-05-25
Algeria,2003-05-25
United States,2003-05-25
Switzerland,2003-05-26
France,2003-05-26
France,2003-05-26
Iraq,2003-05-26
Iraq,2003-05-26
Iraq,2003-05-26
Algeria,2003-05-26
Spain,2003-05-27
Colombia,2003-05-27
Iraq,2003-05-27
Israel,2003-05-27
Colombia,2003-05-27
Algeria,2003-05-27
India,2003-05-28
France,2003-05-28
Uganda,2003-05-28
Uganda,2003-05-29
Russia,2003-05-30
Spain,2003-05-30
West Bank and Gaza Strip,2003-05-30
Pakistan,2003-05-31
Pakistan,2003-05-31
India,2003-05-31
India,2003-05-31
Afghanistan,2003-06-01
India,2003-06-01
United States,2003-06-01
Afghanistan,2003-06-02
Turkey,2003-06-03
United States,2003-06-03
Algeria,2003-06-04
Belgium,2003-06-04
Belgium,2003-06-04
Belgium,2003-06-04
Belgium,2003-06-04
Belgium,2003-06-04
Belgium,2003-06-04
Belgium,2003-06-04
Belgium,2003-06-04
Russia,2003-06-05
United States,2003-06-05
West Bank and Gaza Strip,2003-06-06
Afghanistan,2003-06-07
Israel,2003-06-08
Pakistan,2003-06-08
Israel,2003-06-11
Afghanistan,2003-06-13
Sri Lanka,2003-06-14
Afghanistan,2003-06-15
Algeria,2003-06-15
Lebanon,2003-06-15
Afghanistan,2003-06-15
India,2003-06-16
India,2003-06-16
Israel,2003-06-17
India,2003-06-17
West Bank and Gaza Strip,2003-06-17
Algeria,2003-06-17
India,2003-06-17
Russia,2003-06-20
Russia,2003-06-20
Philippines,2003-06-21
India,2003-06-21
Algeria,2003-06-21
West Bank and Gaza Strip,2003-06-22
Macedonia,2003-06-22
Macedonia,2003-06-22
India,2003-06-23
India,2003-06-23
India,2003-06-23
Sri Lanka,2003-06-23
Yemen,2003-06-23
India,2003-06-23
Uganda,2003-06-24
Uganda,2003-06-24
Philippines,2003-06-26
Russia,2003-06-27
India,2003-06-28
Afghanistan,2003-06-30
West Bank and Gaza Strip,2003-06-30
West Bank and Gaza Strip,2003-07-01
Colombia,2003-07-01
Uganda,2003-07-01
Algeria,2003-07-01
Colombia,2003-07-02
Afghanistan,2003-07-02
Thailand,2003-07-03
Thailand,2003-07-03
Thailand,2003-07-03
India,2003-07-03
Turkey,2003-07-03
Algeria,2003-07-04
India,2003-07-04
Pakistan,2003-07-04
Russia,2003-07-04
Sri Lanka,2003-07-04
Swaziland,2003-07-04
Iraq,2003-07-05
Israel,2003-07-05
Algeria,2003-07-05
Colombia,2003-07-06
France,2003-07-07
France,2003-07-07
France,2003-07-07
France,2003-07-07
Israel,2003-07-07
Turkey,2003-07-08
Burundi,2003-07-09
Burundi,2003-07-09
Burundi,2003-07-09
Algeria,2003-07-09
Russia,2003-07-09
Philippines,2003-07-10
Peru,2003-07-10
Russia,2003-07-10
Turkey,2003-07-10
Greece,2003-07-11
Pakistan,2003-07-11
Russia,2003-07-12
India,2003-07-12
Spain,2003-07-13
Afghanistan,2003-07-14
Philippines,2003-07-14
France,2003-07-14
France,2003-07-14
France,2003-07-14
France,2003-07-14
Indonesia,2003-07-14
India,2003-07-15
India,2003-07-15
India,2003-07-15
India,2003-07-15
Russia,2003-07-15
Pakistan,2003-07-16
Iraq,2003-07-16
Iraq,2003-07-16
Iraq,2003-07-16
Iraq,2003-07-16
Iraq,2003-07-16
Russia,2003-07-16
Burundi,2003-07-17
Russia,2003-07-17
India,2003-07-17
India,2003-07-17
Russia,2003-07-17
Philippines,2003-07-18
Afghanistan,2003-07-18
France,2003-07-19
France,2003-07-19
Iraq,2003-07-19
Nepal,2003-07-20
Nepal,2003-07-20
Afghanistan,2003-07-20
India,2003-07-21
Burundi,2003-07-21
Indonesia,2003-07-21
Uganda,2003-07-21
India,2003-07-22
India,2003-07-22
Spain,2003-07-22
Spain,2003-07-22
Russia,2003-07-25
Philippines,2003-07-25
Haiti,2003-07-25
Spain,2003-07-25
Spain,2003-07-25
Afghanistan,2003-07-25
Afghanistan,2003-07-25
Spain,2003-07-25
Spain,2003-07-25
Russia,2003-07-26
India,2003-07-27
India,2003-07-27
Spain,2003-07-27
Uganda,2003-07-27
Nigeria,2003-07-27
India,2003-07-28
Nepal,2003-07-28
Pakistan,2003-07-28
Algeria,2003-07-28
Afghanistan,2003-07-29
India,2003-07-29
Yemen,2003-07-29
India,2003-07-29
Afghanistan,2003-07-30
Yemen,2003-07-30
Algeria,2003-07-31
Russia,2003-08-01
United States,2003-08-01
Colombia,2003-08-01
Turkey,2003-08-01
Spain,2003-08-02
France,2003-08-03
Israel,2003-08-03
Colombia,2003-08-03
France,2003-08-04
France,2003-08-04
Indonesia,2003-08-05
Afghanistan,2003-08-06
India,2003-08-07
Iraq,2003-08-07
West Bank and Gaza Strip,2003-08-07
Colombia,2003-08-08
Thailand,2003-08-08
Colombia,2003-08-08
Colombia,2003-08-09
Israel,2003-08-10
Colombia,2003-08-10
Algeria,2003-08-10
Israel,2003-08-12
West Bank and Gaza Strip,2003-08-12
Afghanistan,2003-08-13
Iraq,2003-08-19
Israel,2003-08-19
Afghanistan,2003-08-20
United States,2003-08-22
India,2003-08-25
Algeria,2003-08-26
United States,2003-08-28
Iraq,2003-08-29
Algeria,2003-09-01
India,2003-09-02
India,2003-09-02
India,2003-09-02
Russia,2003-09-03
Afghanistan,2003-09-03
Iran,2003-09-03
Russia,2003-09-04
Algeria,2003-09-04
Greece,2003-09-05
Algeria,2003-09-05
India,2003-09-06
United States,2003-09-06
India,2003-09-07
Afghanistan,2003-09-08
Afghanistan,2003-09-08
Israel,2003-09-09
Israel,2003-09-09
India,2003-09-09
Iraq,2003-09-10
Algeria,2003-09-10
Afghanistan,2003-09-11
India,2003-09-11
India,2003-09-13
Afghanistan,2003-09-14
Iraq,2003-09-14
Russia,2003-09-15
Philippines,2003-09-17
Algeria,2003-09-17
Iraq,2003-09-19
Iraq,2003-09-20
India,2003-09-20
India,2003-09-22
Iraq,2003-09-22
United States,2003-09-22
Algeria,2003-09-23
Colombia,2003-09-23
Saudi Arabia,2003-09-23
Algeria,2003-09-23
India,2003-09-24
Iraq,2003-09-24
Serbia-Montenegro,2003-09-24
Iraq,2003-09-24
United States,2003-09-24
Iraq,2003-09-25
Yemen,2003-09-25
Afghanistan,2003-09-25
West Bank and Gaza Strip,2003-09-26
Ethiopia,2003-09-26
Iraq,2003-09-26
United States,2003-09-26
Pakistan,2003-09-27
Iraq,2003-09-27
India,2003-09-28
Afghanistan,2003-09-28
Afghanistan,2003-09-28
Colombia,2003-09-28
Iraq,2003-09-29
United States,2003-09-19
United States,2003-09-19
India,2003-09-30
Algeria,2003-09-30
India,2003-10-01
Haiti,2003-10-01
Haiti,2003-10-01
Haiti,2003-10-01
Haiti,2003-10-01
Italy,2003-10-02
Italy,2003-10-02
Italy,2003-10-02
Russia,2003-10-02
Pakistan,2003-10-03
Georgia,2003-10-03
Afghanistan,2003-10-04
Israel,2003-10-04
Pakistan,2003-10-06
Iraq,2003-10-07
Iraq,2003-10-07
Colombia,2003-10-08
Italy,2003-10-08
Iraq,2003-10-09
Iraq,2003-10-09
Iraq,2003-10-09
West Bank and Gaza Strip,2003-10-09
Iraq,2003-10-09
France,2003-10-10
France,2003-10-10
Colombia,2003-10-10
Algeria,2003-10-10
Iraq,2003-10-12
Spain,2003-10-12
Uganda,2003-10-13
Colombia,2003-10-14
Iraq,2003-10-14
Colombia,2003-10-15
West Bank and Gaza Strip,2003-10-15
United States,2003-10-15
Colombia,2003-10-16
Colombia,2003-10-16
Colombia,2003-10-16
France,2003-10-16
Italy,2003-10-16
Nepal,2003-10-17
Algeria,2003-10-17
India,2003-10-20
India,2003-10-20
India,2003-10-21
Colombia,2003-10-22
Colombia,2003-10-22
Colombia,2003-10-23
Iraq,2003-10-25
United States,2003-10-25
Iraq,2003-10-26
Iraq,2003-10-27
Iraq,2003-10-27
Iraq,2003-10-27
Iraq,2003-10-27
India,2003-10-28
West Bank and Gaza Strip,2003-10-29
Algeria,2003-10-29
Laos,2003-10-31
Iraq,2003-11-01
Afghanistan,2003-11-01
Afghanistan,2003-11-01
Burundi,2003-11-02
Indonesia,2003-11-02
Nepal,2003-11-02
West Bank and Gaza Strip,2003-11-03
Iraq,2003-11-03
Iraq,2003-11-03
India,2003-11-03
India,2003-11-03
Italy,2003-11-04
India,2003-11-05
Burundi,2003-11-05
Afghanistan,2003-11-05
Democratic Republic of the Congo,2003-11-05
India,2003-11-05
Greece,2003-11-06
Greece,2003-11-06
Greece,2003-11-06
India,2003-11-07
Afghanistan,2003-11-08
Philippines,2003-11-08
Saudi Arabia,2003-11-08
Russia,2003-11-09
France,2003-11-09
Afghanistan,2003-11-09
Russia,2003-11-10
Colombia,2003-11-10
Algeria,2003-11-10
Iraq,2003-11-10
Russia,2003-11-11
Afghanistan,2003-11-11
Iraq,2003-11-11
India,2003-11-12
India,2003-11-12
Iraq,2003-11-12
United States,2003-11-12
Turkey,2003-11-13
India,2003-11-14
Iraq,2003-11-14
Turkey,2003-11-14
Turkey,2003-11-14
Nepal,2003-11-15
India,2003-11-15
Afghanistan,2003-11-16
Iraq,2003-11-17
South Korea,2003-11-17
Iraq,2003-11-18
United Kingdom,2003-11-18
West Bank and Gaza Strip,2003-11-18
Iraq,2003-11-18
India,2003-11-18
United States,2003-11-18
Algeria,2003-11-18
Ukraine,2003-11-19
Nigeria,2003-11-19
United Kingdom,2003-11-19
Iraq,2003-11-19
Italy,2003-11-19
Pakistan,2003-11-20
Turkey,2003-11-20
Turkey,2003-11-20
Iraq,2003-11-20
Iraq,2003-11-20
Colombia,2003-11-20
Iraq,2003-11-21
Iraq,2003-11-21
Iran,2003-11-21
Israel,2003-11-22
Iraq,2003-11-22
Iraq,2003-11-22
Afghanistan,2003-11-22
India,2003-11-22
Afghanistan,2003-11-23
Venezuela,2003-11-24
Nepal,2003-11-24
Kosovo,2003-11-24
United Kingdom,2003-11-24
United Kingdom,2003-11-24
Algeria,2003-11-24
Algeria,2003-11-24
Iraq,2003-11-26
Thailand,2003-11-27
Nigeria,2003-11-27
Russia,2003-11-27
India,2003-11-27
India,2003-11-27
Uganda,2003-11-28
Afghanistan,2003-11-28
Iraq,2003-11-28
Russia,2003-11-29
Iraq,2003-11-29
Iraq,2003-11-29
India,2003-11-29
Iraq,2003-11-30
Colombia,2003-12-01
Colombia,2003-12-01
United Kingdom,2003-12-01
Turkey,2003-12-01
India,2003-12-02
Georgia,2003-12-03
West Bank and Gaza Strip,2003-12-03
West Bank and Gaza Strip,2003-12-03
Afghanistan,2003-12-04
Russia,2003-12-04
Afghanistan,2003-12-04
Saudi Arabia,2003-12-04
Yemen,2003-12-04
United Kingdom,2003-12-05
Russia,2003-12-05
United Kingdom,2003-12-05
Afghanistan,2003-12-06
Afghanistan,2003-12-06
India,2003-12-06
Algeria,2003-12-06
Algeria,2003-12-06
India,2003-12-08
Israel,2003-12-08
Iraq,2003-12-09
Greece,2003-12-09
Greece,2003-12-09
Russia,2003-12-09
Greece,2003-12-09
Greece,2003-12-09
Lebanon,2003-12-10
Algeria,2003-12-10
Kuwait,2003-12-11
West Bank and Gaza Strip,2003-12-12
Albania,2003-12-12
Pakistan,2003-12-14
Russia,2003-12-15
Afghanistan,2003-12-16
Afghanistan,2003-12-16
Algeria,2003-12-16
Afghanistan,2003-12-18
Iraq,2003-12-19
Georgia,2003-12-19
Iraq,2003-12-20
Iraq,2003-12-22
Georgia,2003-12-22
West Bank and Gaza Strip,2003-12-23
Indonesia,2003-12-23
Indonesia,2003-12-23
Spain,2003-12-24
Spain,2003-12-24
Spain,2003-12-24
